00:04:38,QUA,27日00時01分/3/2/1//ごく浅い/-1.0/0///気象庁
00:05:43,QUA,27日00時01分/3以上/0/2/宮城県沖/50km/5.0/0/N38.2/E141.7/
00:06:39,QUA,27日00時01分/3/0/4/宮城県沖/50km/5.0/0/N38.2/E141.7/
00:19:40,QUA,27日00時14分/1/0/4/宮城県沖/50km/3.8/0/N38.2/E141.7/
00:22:40,QUA,27日00時15分/1/0/4/熊本県熊本地方/10km/2.2/0/N32.8/E130.8/
01:11:41,QUA,27日01時06分/1/0/4/熊本県熊本地方/10km/2.5/0/N32.7/E130.7/
01:40:42,QUA,27日01時34分/1/0/4/熊本県熊本地方/10km/2.1/0/N32.8/E130.8/
02:04:45,QUA,27日01時59分/1/0/4/種子島南東沖/10km/3.8/0/N30.2/E131.3/
02:34:50,QUA,27日02時30分/1/0/4/熊本県熊本地方/10km/2.4/0/N32.7/E130.7/
03:02:48,QUA,27日02時56分/1/0/4/熊本県熊本地方/10km/1.6/0/N32.9/E130.9/
03:11:46,QUA,27日03時06分/1/0/4/熊本県熊本地方/10km/2.5/0/N32.9/E130.9/
03:17:01,QUA,27日03時10分/1/0/4/熊本県熊本地方/10km/2.8/0/N32.6/E130.7/
04:09:00,QUA,27日04時01分/1/0/4/熊本県阿蘇地方/ごく浅い/2.1/0/N33.0/E131.2/
05:49:01,QUA,27日05時41分/1/0/4/熊本県熊本地方/10km/2.1/0/N32.8/E130.8/
05:51:04,QUA,27日05時43分/1/0/4/熊本県熊本地方/ごく浅い/2.3/0/N32.7/E130.6/
06:20:12,QUA,27日06時15分/2/0/4/熊本県熊本地方/10km/2.5/0/N32.7/E130.7/
07:01:04,QUA,27日06時56分/2/0/4/熊本県熊本地方/10km/2.4/0/N32.9/E130.9/
07:11:13,QUA,27日07時07分/3/2/1//ごく浅い/-1.0/0///気象庁
07:12:16,QUA,27日07時07分/3/0/4/熊本県熊本地方/10km/3.5/0/N32.7/E130.7/
07:33:19,QUA,27日07時28分/1/0/4/熊本県熊本地方/10km/2.9/0/N32.6/E130.7/
07:43:11,QUA,27日07時39分/3/2/1//ごく浅い/-1.0/0///気象庁
07:44:15,QUA,27日07時39分/3以上/0/2/根室半島南東沖/80km/4.4/0/N43.1/E145.9/
07:45:11,QUA,27日07時39分/3/0/4/根室半島南東沖/80km/4.4/0/N43.1/E145.9/
07:48:08,QUA,27日07時42分/1/0/4/熊本県熊本地方/10km/2.3/0/N32.8/E130.7/
08:52:21,QUA,27日08時47分/1/0/4/熊本県阿蘇地方/ごく浅い/2.1/0/N32.9/E131.1/
09:02:12,QUA,27日08時57分/1/0/4/熊本県熊本地方/10km/2.4/0/N32.7/E130.7/
10:08:20,QUA,27日10時02分/2/0/4/熊本県熊本地方/10km/2.8/0/N32.8/E130.9/
10:14:33,QUA,27日10時08分/1/0/4/熊本県阿蘇地方/ごく浅い/2.0/0/N33.0/E131.1/
10:21:37,QUA,27日10時16分/1/0/4/熊本県熊本地方/10km/2.5/0/N32.7/E130.8/
10:38:27,QUA,27日10時33分/1/0/4/熊本県熊本地方/10km/1.9/0/N32.7/E130.7/
